"scientific_name","datetime","description","place_guess","latitude","longitude","tag_list","common_name","url","image_url","user_login","id","species_guess","iconic_taxon_name","taxon_id","id_please","num_identification_agreements","num_identification_disagreements","observed_on_string","observed_on","time_observed_at","time_zone","positional_accuracy","private_place_guess","geoprivacy","coordinates_obscured","positioning_method","positioning_device","out_of_range","user_id","created_at","updated_at","quality_grade","license","oauth_application_id","captive_cultivated"
"Strymon melinus","2017-10-17 13:00:00 -1000","","Brownsville, TX, USA",25.8527805556,-97.4220277778,"","Gray Hairstreak","https://www.inaturalist.org/observations/8452568","https://static.inaturalist.org/photos/11264355/medium.jpeg?1508338212","catenatus",8452568,"Gray Hairstreak","Insecta",50931,"false",4,0,"2017/10/17 1:00 PM HST","2017-10-17","2017-10-17 23:00:00 UTC","Hawaii",NA,"","","false","","",NA,85164,"2017-10-18 14:50:44 UTC","2017-10-18 22:04:49 UTC","research","",NA,"false"
"Strymon melinus","2017-10-07 14:18:00 -0700","ovipositing on Malva parviflora","Santa Cruz, CA, USA",36.9881201241,-122.0301032066,"","Gray Hairstreak","https://www.inaturalist.org/observations/8448540","https://static.inaturalist.org/photos/11257954/medium.jpg?1508293342","euproserpinus",8448540,"Gray Hairstreak","Insecta",50931,"false",1,0,"2017/10/07 2:18 PM PDT","2017-10-07","2017-10-07 21:18:00 UTC","Pacific Time (US & Canada)",15,"","","false","","",NA,21370,"2017-10-18 02:24:10 UTC","2017-10-18 02:48:32 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-12 13:56:00 -0500","","Texas, US",32.4274448027,-97.0566863973,"","Gray Hairstreak","https://www.inaturalist.org/observations/8448334","https://static.inaturalist.org/photos/11257671/medium.jpeg?1508292840","mertmack1",8448334,"Gray Hairstreak","Insecta",50931,"false",2,0,"2017/10/12 1:56 PM CDT","2017-10-12","2017-10-12 18:56:00 UTC","Central Time (US & Canada)",NA,"Ellis County, TX, USA","obscured","true","","",NA,271570,"2017-10-18 02:14:39 UTC","2017-10-23 00:00:47 UTC","research","",NA,"false"
"Strymon melinus","2017-10-17 10:15:00 -0500","","Brownsville, TX, USA",25.9965855941,-97.5685232878,"","Gray Hairstreak","https://www.inaturalist.org/observations/8447273","https://static.inaturalist.org/photos/11255038/medium.jpeg?1508287205","mako252",8447273,"Gray Hairstreak","Insecta",50931,"false",2,0,"2017/10/17 10:15 AM CDT","2017-10-17","2017-10-17 15:15:00 UTC","Central Time (US & Canada)",2,"","","false","","",NA,18812,"2017-10-18 00:47:04 UTC","2017-10-18 20:41:42 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-08-29 13:25:00 -0500","","3831-3869 Perimeter Rd, Wichita, KS 67208, USA",37.7180172006,-97.2884597629,"","Gray Hairstreak","https://www.inaturalist.org/observations/8445795","https://static.inaturalist.org/photos/11252146/medium.jpg?1508280270","thechaceboson",8445795,"Gray Hairstreak","Insecta",50931,"false",1,0,"2017-08-29 1:25:00 PM CDT","2017-08-29","2017-08-29 18:25:00 UTC","Central Time (US & Canada)",344,"","","false","gps","gps",NA,600929,"2017-10-17 22:44:27 UTC","2017-10-17 23:02:21 UTC","research","CC-BY-NC",2,"false"
"Strymon melinus","2017-10-17 16:43:00 -0500","","Circle C North, Austin, TX 78749, USA",30.2088035342,-97.886595726,"","Gray Hairstreak","https://www.inaturalist.org/observations/8445376","https://static.inaturalist.org/photos/11251304/medium.jpeg?1508277266","centratex",8445376,"Gray Hairstreak","Insecta",50931,"false",2,0,"2017/10/17 4:43 PM CDT","2017-10-17","2017-10-17 21:43:00 UTC","Central Time (US & Canada)",65,"","","false","","",NA,15215,"2017-10-17 21:55:19 UTC","2017-10-17 22:25:35 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-17 16:30:37 -0500","","1008 9th St, Blanco, TX, US",30.1037287899,-98.4259491508,"","Gray Hairstreak","https://www.inaturalist.org/observations/8445182","https://static.inaturalist.org/photos/11250965/medium.jpg?1508275921","sherylsr",8445182,"Gray Hairstreak","Insecta",50931,"false",1,0,"Tue Oct 17 2017 16:30:37 GMT-0500 (CDT)","2017-10-17","2017-10-17 21:30:37 UTC","Central Time (US & Canada)",5,"","","false","","",NA,9645,"2017-10-17 21:31:11 UTC","2017-10-17 21:54:14 UTC","research","CC-BY-NC",3,"false"
"Strymon melinus","2017-10-17 00:00:00 -0600","A few more critters spotted on my trip to the restroom.  ","Cedar Hill State Park, Texas",32.613728,-96.99715,"","Gray Hairstreak","https://www.inaturalist.org/observations/8442918","https://static.inaturalist.org/photos/11247246/medium.jpeg?1508265218","sambiology",8442918,"Gray Hairstreak","Insecta",50931,"false",3,0,"2017-10-17","2017-10-17","","Central Time (US & Canada)",4,"","","false","","",NA,22589,"2017-10-17 18:33:39 UTC","2017-10-17 21:12:35 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-09-28 17:11:00 -0400","","Galveston, Texas, United States",29.1969783333,-94.9615616667,"Galveston Island State Park, Gray Hairstreak","Gray Hairstreak","https://www.inaturalist.org/observations/8434686","https://static.inaturalist.org/photos/11233701/medium.jpg?1508202256","treichard",8434686,"Gray Hairstreak","Insecta",50931,"false",2,0,"2017/09/28 5:11 PM EDT","2017-09-28","2017-09-28 21:11:00 UTC","Eastern Time (US & Canada)",NA,"","","false","","",NA,17932,"2017-10-17 01:05:17 UTC","2017-10-17 01:47:23 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-16 15:18:00 -0500","","Hidalgo County, TX, USA",26.183760615,-98.380963057,"","Gray Hairstreak","https://www.inaturalist.org/observations/8433648","https://static.inaturalist.org/photos/11232039/medium.jpeg?1508196729","mako252",8433648,"Gray Hairstreak","Insecta",50931,"false",3,0,"2017/10/16 3:18 PM CDT","2017-10-16","2017-10-16 20:18:00 UTC","Central Time (US & Canada)",2,"","","false","","",NA,18812,"2017-10-16 23:34:27 UTC","2017-10-17 01:15:28 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-16 15:12:00 -0500","","Mission, TX, USA",26.1856669197,-98.3796608448,"","Gray Hairstreak","https://www.inaturalist.org/observations/8433646","https://static.inaturalist.org/photos/11232033/medium.jpeg?1508196718","mako252",8433646,"Gray Hairstreak","Insecta",50931,"false",2,0,"2017/10/16 3:12 PM CDT","2017-10-16","2017-10-16 20:12:00 UTC","Central Time (US & Canada)",2,"","","false","","",NA,18812,"2017-10-16 23:34:26 UTC","2017-10-17 01:15:31 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-16 12:46:00 -0500","","Mission, TX, USA",26.1766189161,-98.3659493923,"","Gray Hairstreak","https://www.inaturalist.org/observations/8433410","https://static.inaturalist.org/photos/11231546/medium.jpeg?1508195383","mako252",8433410,"Gray Hairstreak","Insecta",50931,"false",3,0,"2017/10/16 12:46 PM CDT","2017-10-16","2017-10-16 17:46:00 UTC","Central Time (US & Canada)",2,"","","false","","",NA,18812,"2017-10-16 23:16:15 UTC","2017-10-17 01:27:27 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-16 00:00:00 -0600","Spotted a couple things on the way to the restroom.","Cedar Hill State Park, Texas",32.612599,-96.997341,"","Gray Hairstreak","https://www.inaturalist.org/observations/8429935","https://static.inaturalist.org/photos/11226034/medium.jpeg?1508178533","sambiology",8429935,"Gray Hairstreak","Insecta",50931,"false",3,0,"2017-10-16","2017-10-16","","Central Time (US & Canada)",4,"","","false","","",NA,22589,"2017-10-16 18:28:54 UTC","2017-10-16 22:22:52 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-14 15:03:30 -0500","Gray Hairstreak nectaring on Salvia at a local garden center.","2623 James St, Denton, TX, US",33.1783833333,-97.1410611667,"","Gray Hairstreak","https://www.inaturalist.org/observations/8429858","https://static.inaturalist.org/photos/11225927/medium.jpg?1508178204","flowerfreak",8429858,"Gray Hairstreak","Insecta",50931,"false",2,0,"Sat Oct 14 2017 15:03:30 GMT-0500 (CDT)","2017-10-14","2017-10-14 20:03:30 UTC","Central Time (US & Canada)",NA,"","","false","","",NA,221489,"2017-10-16 18:23:22 UTC","2017-10-17 17:58:23 UTC","research","CC-BY-NC",3,"false"
"Strymon melinus","2017-10-15 16:51:17 -0500","","Rockwood Park, Fort Worth, TX, US",32.7738716667,-97.3729166667,"","Gray Hairstreak","https://www.inaturalist.org/observations/8424571","https://static.inaturalist.org/photos/11217402/medium.jpg?1508140344","cwd912nb",8424571,"Gray Hairstreak","Insecta",50931,"false",1,0,"Sun Oct 15 2017 16:51:17 GMT-0500 (CDT)","2017-10-15","2017-10-15 21:51:17 UTC","Central Time (US & Canada)",NA,"","","false","","",NA,407471,"2017-10-16 07:52:19 UTC","2017-10-16 08:01:51 UTC","research","CC-BY-NC",3,"false"
"Strymon melinus","2017-10-15 16:44:30 -0500","","Rockwood Park, Fort Worth, TX, US",32.773945,-97.37297,"","Gray Hairstreak","https://www.inaturalist.org/observations/8424544","https://static.inaturalist.org/photos/11217348/medium.jpg?1508139848","cwd912nb",8424544,"Gray Hairstreak","Insecta",50931,"false",1,0,"Sun Oct 15 2017 16:44:30 GMT-0500 (CDT)","2017-10-15","2017-10-15 21:44:30 UTC","Central Time (US & Canada)",NA,"","","false","","",NA,407471,"2017-10-16 07:44:06 UTC","2017-10-16 07:54:34 UTC","research","CC-BY-NC",3,"false"
"Strymon melinus","2017-10-15 00:00:00 -0800","","Shoreline at Mountain View Park, Mountain View, CA, US",37.4298497941,-122.0838896702,"","Gray Hairstreak","https://www.inaturalist.org/observations/8422891","https://static.inaturalist.org/photos/11214546/medium.jpg?1508122965","selwynq",8422891,"Gray Hairstreak","Insecta",50931,"false",1,0,"2017-10-15","2017-10-15","","Pacific Time (US & Canada)",2007,"","","false","","",NA,115788,"2017-10-16 03:02:46 UTC","2017-10-16 03:16:50 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-14 13:50:00 -0500","","backyard, Austin, TX 78758, USA",30.3867965,-97.704257,"backyard","Gray Hairstreak","https://www.inaturalist.org/observations/8421055","https://static.inaturalist.org/photos/11211436/medium.jpg?1508115226","blubayou",8421055,"Gray Hairstreak","Insecta",50931,"false",3,0,"2017/10/14 1:50 PM CDT","2017-10-14","2017-10-14 18:50:00 UTC","Central Time (US & Canada)",198,"","","false","","",NA,18552,"2017-10-16 00:54:14 UTC","2017-10-16 16:30:54 UTC","research","CC-BY-NC-ND",NA,"false"
"Strymon melinus","2017-10-15 17:11:01 -0500","","2301 Tom Miller St, Austin, TX, US",30.2891716667,-97.7039333333,"","Gray Hairstreak","https://www.inaturalist.org/observations/8418972","https://static.inaturalist.org/photos/11207634/medium.jpg?1508105755","sarahten48",8418972,"Gray Hairstreak","Insecta",50931,"false",2,0,"Sun Oct 15 2017 17:11:01 GMT-0500 (CDT)","2017-10-15","2017-10-15 22:11:01 UTC","Central Time (US & Canada)",NA,"","","false","","",NA,494159,"2017-10-15 22:15:39 UTC","2017-10-16 00:02:20 UTC","research","",3,"false"
"Strymon melinus","2017-10-15 17:08:23 -0500","","2301 Tom Miller St, Austin, TX, US",30.289205,-97.703955,"","Gray Hairstreak","https://www.inaturalist.org/observations/8418961","https://static.inaturalist.org/photos/11207616/medium.jpg?1508105724","sarahten48",8418961,"Gray Hairstreak","Insecta",50931,"false",2,0,"Sun Oct 15 2017 17:08:23 GMT-0500 (CDT)","2017-10-15","2017-10-15 22:08:23 UTC","Central Time (US & Canada)",NA,"","","false","","",NA,494159,"2017-10-15 22:15:07 UTC","2017-10-16 00:02:20 UTC","research","",3,"false"
"Strymon melinus","2017-10-08 13:15:12 -0700","","637 Buenos Tiempos Dr, Camarillo, CA, US",34.2224113131,-119.0047166963,"","Gray Hairstreak","https://www.inaturalist.org/observations/8417793","https://static.inaturalist.org/photos/11205724/medium.jpg?1508100648","terrydad2",8417793,"Gray Hairstreak","Insecta",50931,"false",2,0,"Sun Oct 08 2017 13:15:12 GMT-0700 (PDT)","2017-10-08","2017-10-08 20:15:12 UTC","Pacific Time (US & Canada)",5,"","","false","","",NA,235118,"2017-10-15 20:50:17 UTC","2017-10-16 03:42:37 UTC","research","CC-BY-NC",3,"false"
"Strymon melinus","2017-10-14 12:50:00 -0500","From the River Trail / Gorman Falls Trail at Colorado Bend State Park on a mellow but humid October afternoon","San Saba County, TX, USA",31.0471182237,-98.4653247491,"Colorado Bend State Park","Gray Hairstreak","https://www.inaturalist.org/observations/8417575","https://static.inaturalist.org/photos/11204992/medium.jpg?1508098846","plectrudis",8417575,"Gray Hairstreak","Insecta",50931,"false",3,0,"2017/10/14 12:50 PM CDT","2017-10-14","2017-10-14 17:50:00 UTC","Central Time (US & Canada)",2830,"","","false","","",NA,315812,"2017-10-15 20:32:56 UTC","2017-10-15 23:51:14 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-05 12:56:51 -0700","","Los Angeles County, US-CA, US",-43.325178,4.21875,"","Gray Hairstreak","https://www.inaturalist.org/observations/8417369","https://static.inaturalist.org/photos/11204946/medium.jpeg?1508098766","mickeyb",8417369,"Gray Hairstreak","Insecta",50931,"false",1,0,"2017-10-05 12:56:51","2017-10-05","2017-10-05 19:56:51 UTC","Pacific Time (US & Canada)",1151924,"","","false","","",NA,598570,"2017-10-15 20:19:28 UTC","2017-10-18 20:39:57 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-15 00:00:00 +0000","","1303 Westmoor Dr, Austin, TX 78723, USA",30.3100039,-97.7042817,"","Gray Hairstreak","https://www.inaturalist.org/observations/8416911","https://static.inaturalist.org/photos/11204232/medium.jpeg?1508096883","aprilsee",8416911,"Gray Hairstreak","Insecta",50931,"false",1,0,"2017/10/15 11:37 AM UTC","2017-10-15","","UTC",209,"","","false","","",NA,451481,"2017-10-15 19:49:21 UTC","2017-10-15 20:05:34 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-12 12:33:00 -0700","","Santa Ana NWR, Hidalgo County, TX, USA",26.081146096,-98.136920929,"","Gray Hairstreak","https://www.inaturalist.org/observations/8416251","https://static.inaturalist.org/photos/11201255/medium.jpg?1508090480","henicorhina",8416251,"Gray Hairstreak","Insecta",50931,"false",2,0,"2017/10/12 12:33 PM PDT","2017-10-12","2017-10-12 19:33:00 UTC","Pacific Time (US & Canada)",244,"","","false","","",NA,19563,"2017-10-15 19:14:17 UTC","2017-10-18 15:20:30 UTC","research","CC-BY-NC-ND",NA,"false"
"Strymon melinus","2017-08-25 00:00:00 -0600","The rest of the day and evening we spent around Madera Canyon in the Coronado National Forest.  It was a really wonderful location!  :)

Still working on the ID's for these...

Check out the journal entry for lots of better photos of many of these same species:
http://www.inaturalist.org/journal/sambiology/11501-southeast-arizona-inaturalist-is-a-community","Madera Canyon, Arizona",31.715611,-110.876473,"","Gray Hairstreak","https://www.inaturalist.org/observations/8415853","https://static.inaturalist.org/photos/11202752/medium.jpeg?1508094127","sambiology",8415853,"Gray Hairstreak","Insecta",50931,"false",1,0,"2017-08-25","2017-08-25","","Central Time (US & Canada)",7,"","","false","","",NA,22589,"2017-10-15 19:02:08 UTC","2017-10-15 19:40:52 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-13 10:40:00 -0500","on Asclepias curassavica","Texas, US",32.8868580825,-97.2194096034,"","Gray Hairstreak","https://www.inaturalist.org/observations/8415302","https://static.inaturalist.org/photos/11201694/medium.jpg?1508091780","karen115",8415302,"Gray Hairstreak","Insecta",50931,"false",1,0,"2017-10-13 10:40:00 AM CDT","2017-10-13","2017-10-13 15:40:00 UTC","Central Time (US & Canada)",10,"Texas, US","obscured","true","","",NA,304679,"2017-10-15 18:22:53 UTC","2017-10-15 18:31:25 UTC","research","",2,"false"
"Strymon melinus","2017-10-14 16:38:57 -0500","","1 Nature Pl, McKinney, TX, US",33.1582565149,-96.6151609892,"","Gray Hairstreak","https://www.inaturalist.org/observations/8414079","https://static.inaturalist.org/photos/11199504/medium.jpg?1508085564","sara39",8414079,"Gray Hairstreak","Insecta",50931,"false",2,0,"Sat Oct 14 2017 16:38:57 GMT-0500 (CDT)","2017-10-14","2017-10-14 21:38:57 UTC","Central Time (US & Canada)",127,"","","false","","",NA,105479,"2017-10-15 16:39:21 UTC","2017-10-15 18:32:47 UTC","research","CC-BY-NC",3,"false"
"Strymon melinus","2017-10-15 11:03:31 -0500","","2301 Tom Miller St, Austin, TX, US",30.2891607536,-97.7039676347,"","Gray Hairstreak","https://www.inaturalist.org/observations/8413763","https://static.inaturalist.org/photos/11198855/medium.jpg?1508083483","jaynadems",8413763,"Gray Hairstreak","Insecta",50931,"false",1,0,"Sun Oct 15 2017 11:03:31 GMT-0500 (CDT)","2017-10-15","2017-10-15 16:03:31 UTC","Central Time (US & Canada)",10,"","","false","","",NA,669059,"2017-10-15 16:04:39 UTC","2017-10-15 17:38:30 UTC","research","",3,"false"
"Strymon melinus","2017-10-11 14:58:00 -1000","","Kleberg County, TX, USA",27.5204456723,-97.8967666626,"","Gray Hairstreak","https://www.inaturalist.org/observations/8411837","https://static.inaturalist.org/photos/11195649/medium.jpeg?1508071711","tomlang88",8411837,"Gray Hairstreak","Insecta",50931,"false",2,0,"2017/10/11 2:58 PM HST","2017-10-11","2017-10-12 00:58:00 UTC","Hawaii",31,"","","false","","",NA,499285,"2017-10-15 12:49:44 UTC","2017-10-15 20:46:10 UTC","research","",NA,"false"
"Strymon melinus","2017-10-13 15:07:00 -0700","Found feeding on a flowering plant just off the sidewalk","Rollingwood, CA, USA",38.6639847667,-121.204689592,"","Gray Hairstreak","https://www.inaturalist.org/observations/8410446","https://static.inaturalist.org/photos/11193217/medium.jpeg?1508052577","natomapaul",8410446,"Gray Hairstreak","Insecta",50931,"false",2,0,"2017/10/13 3:07 PM PDT","2017-10-13","2017-10-13 22:07:00 UTC","Pacific Time (US & Canada)",0,"","","false","","",NA,647854,"2017-10-15 07:34:00 UTC","2017-10-15 14:55:17 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-14 14:36:00 -0500","","Texas, US",32.975109115,-96.629455843,"","Gray Hairstreak","https://www.inaturalist.org/observations/8407148","https://static.inaturalist.org/photos/11187650/medium.jpeg?1508030381","annikaml",8407148,"Gray Hairstreak","Insecta",50931,"false",1,0,"2017-10-14 2:36pm","2017-10-14","2017-10-14 19:36:00 UTC","Central Time (US & Canada)",1,"Lochwood Neighborhood, Dallas, TX","obscured","true","","",NA,24973,"2017-10-15 01:19:43 UTC","2017-10-15 01:47:20 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-13 12:28:24 -0400","","29081-29875 Norris Rd, Tippecanoe, OH 44699, USA",40.2869938337,-81.257604919,"","Gray Hairstreak","https://www.inaturalist.org/observations/8406913","https://static.inaturalist.org/photos/11187259/medium.jpeg?1508029093","megan119",8406913,"Gray Hairstreak","Insecta",50931,"false",1,0,"2017-10-13 12:28:24 PM EDT","2017-10-13","2017-10-13 16:28:24 UTC","Eastern Time (US & Canada)",1376,"","","false","gps","gps",NA,456424,"2017-10-15 00:58:08 UTC","2017-10-15 01:01:50 UTC","research","",2,"false"
"Strymon melinus","2017-10-13 12:58:38 -0600","","2511 W Sweetwater Dr, Tucson, AZ, US",32.2782100691,-111.0210399102,"","Gray Hairstreak","https://www.inaturalist.org/observations/8403836","https://static.inaturalist.org/photos/11181987/medium.jpg?1508014231","ck2az",8403836,"Gray Hairstreak","Insecta",50931,"false",1,0,"Fri Oct 13 2017 12:58:38 GMT-0700 (MST)","2017-10-13","2017-10-13 18:58:38 UTC","Mountain Time (US & Canada)",24,"","","false","","",NA,264009,"2017-10-14 20:50:27 UTC","2017-10-14 20:57:51 UTC","research","CC-BY",3,"false"
"Strymon melinus","2016-07-02 11:20:00 -0500","Hairstreak, Gray (Strymon melinus)","2601 Central Ave NW, Albuquerque, NM 87104, USA",35.0933013,-106.6795512,"ABQ Botanic Gardens","Gray Hairstreak","https://www.inaturalist.org/observations/8402634","https://static.inaturalist.org/photos/11179862/medium.jpeg?1508009774","ehjalmarson",8402634,"Gray Hairstreak","Insecta",50931,"false",1,0,"2016/07/02 11:20 AM CDT","2016-07-02","2016-07-02 16:20:00 UTC","Central Time (US & Canada)",225,"","","false","","",NA,375183,"2017-10-14 19:36:54 UTC","2017-10-14 20:30:20 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2016-06-28 13:43:00 -0500","Hairstreak, Gray (Strymon melinus)","530 Stone Well Dr, Norman, OK 73072, USA",35.2117604,-97.5018827,"Cherry Creek Park","Gray Hairstreak","https://www.inaturalist.org/observations/8402301","https://static.inaturalist.org/photos/11179434/medium.jpeg?1508008895","ehjalmarson",8402301,"Gray Hairstreak","Insecta",50931,"false",1,0,"2016/06/28 1:43 PM CDT","2016-06-28","2016-06-28 18:43:00 UTC","Central Time (US & Canada)",220,"","","false","","",NA,375183,"2017-10-14 19:22:22 UTC","2017-10-14 19:32:01 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-12 14:37:07 -0500","","3122 NW 16th St, Newcastle, OK 73065, USA",35.261390686,-97.6513900757,"","Gray Hairstreak","https://www.inaturalist.org/observations/8401746","https://static.inaturalist.org/photos/11178773/medium.jpeg?1508007300","larrymays1949",8401746,"Gray Hairstreak","Insecta",50931,"false",1,0,"2017-10-12 2:37:07 PM CDT","2017-10-12","2017-10-12 19:37:07 UTC","Central Time (US & Canada)",NA,"","","false","gps","gps",NA,441995,"2017-10-14 18:54:57 UTC","2017-10-14 19:29:47 UTC","research","CC-BY-NC",2,"false"
"Strymon melinus","2017-10-13 12:58:24 -0600","","Tucson, AZ  85745, Tucson, AZ, US",32.2810032326,-111.0282215803,"","Gray Hairstreak","https://www.inaturalist.org/observations/8401079","https://static.inaturalist.org/photos/11177735/medium.jpg?1508005161","ck2az",8401079,"Gray Hairstreak","Insecta",50931,"false",1,0,"Fri Oct 13 2017 12:58:24 GMT-0700 (MST)","2017-10-13","2017-10-13 18:58:24 UTC","Mountain Time (US & Canada)",24,"","","false","","",NA,264009,"2017-10-14 18:19:16 UTC","2017-10-14 18:34:00 UTC","research","CC-BY",3,"false"
"Strymon melinus","2017-10-13 13:01:28 -0600","","2511 W Sweetwater Dr, Tucson, AZ, US",32.2786414,-111.0272182014,"","Gray Hairstreak","https://www.inaturalist.org/observations/8400865","https://static.inaturalist.org/photos/11177415/medium.jpg?1508004526","ck2az",8400865,"Gray Hairstreak","Insecta",50931,"false",1,0,"Fri Oct 13 2017 13:01:28 GMT-0700 (MST)","2017-10-13","2017-10-13 19:01:28 UTC","Mountain Time (US & Canada)",24,"","","false","","",NA,264009,"2017-10-14 18:08:23 UTC","2017-10-14 18:33:57 UTC","research","CC-BY",3,"false"
"Strymon melinus","2017-10-12 12:02:00 -0500","","Circle C North, Austin, TX 78749, USA",30.2087919444,-97.886593043,"","Gray Hairstreak","https://www.inaturalist.org/observations/8397918","https://static.inaturalist.org/photos/11172481/medium.jpeg?1507991300","centratex",8397918,"Gray Hairstreak","Insecta",50931,"false",1,0,"2017/10/12 12:02 PM CDT","2017-10-12","2017-10-12 17:02:00 UTC","Central Time (US & Canada)",65,"","","false","","",NA,15215,"2017-10-14 14:29:25 UTC","2017-10-14 14:56:08 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-13 17:01:08 -0500","Also present in significant numbers.","Rockwood Park, Fort Worth, TX, US",32.7738716667,-97.3729783333,"","Gray Hairstreak","https://www.inaturalist.org/observations/8397372","https://static.inaturalist.org/photos/11171635/medium.jpg?1507986942","cwd912nb",8397372,"Gray Hairstreak","Insecta",50931,"false",1,0,"Fri Oct 13 2017 17:01:08 GMT-0500 (CDT)","2017-10-13","2017-10-13 22:01:08 UTC","Central Time (US & Canada)",NA,"","","false","","",NA,407471,"2017-10-14 13:15:34 UTC","2017-10-14 13:17:03 UTC","research","CC-BY-NC",3,"false"
"Strymon melinus","2017-10-09 11:36:03 -0700","","Rainbow Lagoon Park, Long Beach, CA, US",33.7623333333,-118.190545,"","Gray Hairstreak","https://www.inaturalist.org/observations/8395208","https://static.inaturalist.org/photos/11168329/medium.jpg?1507958916","mraithel",8395208,"Gray Hairstreak","Insecta",50931,"false",2,0,"Mon Oct 09 2017 11:36:03 GMT-0700 (PDT)","2017-10-09","2017-10-09 18:36:03 UTC","Pacific Time (US & Canada)",NA,"","","false","","",NA,606841,"2017-10-14 05:28:28 UTC","2017-10-14 15:02:09 UTC","research","",3,"false"
"Strymon melinus","2017-10-09 11:35:15 -0700","","Rainbow Lagoon Park, Long Beach, CA, US",33.7623416667,-118.1904966667,"","Gray Hairstreak","https://www.inaturalist.org/observations/8395205","https://static.inaturalist.org/photos/11168312/medium.jpg?1507958888","mraithel",8395205,"Gray Hairstreak","Insecta",50931,"false",2,0,"Mon Oct 09 2017 11:35:15 GMT-0700 (PDT)","2017-10-09","2017-10-09 18:35:15 UTC","Pacific Time (US & Canada)",NA,"","","false","","",NA,606841,"2017-10-14 05:27:59 UTC","2017-10-14 15:03:15 UTC","research","",3,"false"
"Strymon melinus","2017-10-13 16:31:00 -0600","On a Queen's Wreath (Antigonon leptopus)","El Presidio, Tucson, AZ 85701, USA",32.2244970583,-110.9756593904,"","Gray Hairstreak","https://www.inaturalist.org/observations/8394231","https://static.inaturalist.org/photos/11166822/medium.jpg?1507952289","sonorandelights",8394231,"Gray Hairstreak","Insecta",50931,"false",2,0,"2017/10/13 4:31 PM MST","2017-10-13","2017-10-13 22:31:00 UTC","Mountain Time (US & Canada)",113,"","","false","","",NA,597767,"2017-10-14 03:41:18 UTC","2017-10-14 20:30:12 UTC","research","CC-BY-NC-SA",NA,"false"
"Strymon melinus","2017-09-30 13:31:00 -0500","","Texas, US",32.7344721278,-97.0834023741,"","Gray Hairstreak","https://www.inaturalist.org/observations/8393837","https://static.inaturalist.org/photos/11165322/medium.jpeg?1507946644","greg1414",8393837,"Gray Hairstreak","Insecta",50931,"false",1,0,"2017/09/30 1:31 PM CDT","2017-09-30","2017-09-30 18:31:00 UTC","Central Time (US & Canada)",195,"Texas, US","obscured","true","","",NA,638105,"2017-10-14 02:47:17 UTC","2017-10-14 03:07:41 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-10-13 12:02:00 -0500","","Arlington, TX, USA",32.6902430412,-97.216837413,"","Gray Hairstreak","https://www.inaturalist.org/observations/8393153","https://static.inaturalist.org/photos/11164892/medium.jpeg?1507944654","galactic_bug_man",8393153,"Gray Hairstreak","Insecta",50931,"false",1,0,"2017/10/13 12:02 PM CDT","2017-10-13","2017-10-13 17:02:00 UTC","Central Time (US & Canada)",43,"","","false","","",NA,116864,"2017-10-14 01:42:33 UTC","2017-10-14 01:52:07 UTC","research","CC-BY-NC",NA,"false"
"Strymon melinus","2017-09-02 16:53:00 -0500","Strymon melinus
Gray Hairstreak
#4336
Sanderson
Terrell County, TX
2 September, 2017","Sanderson, TX 79848, USA",30.1447466667,-102.3994183333,"","Gray Hairstreak","https://www.inaturalist.org/observations/8392685","https://static.inaturalist.org/photos/11164244/medium.jpg?1507942159","leehoy",8392685,"Gray Hairstreak","Insecta",50931,"false",3,0,"2017/09/02 4:53 PM CDT","2017-09-02","2017-09-02 21:53:00 UTC","Central Time (US & Canada)",NA,"","","false","","",NA,18373,"2017-10-14 00:51:05 UTC","2017-10-15 23:16:32 UTC","research","CC-BY",NA,"false"
